model,dataset,task,task_type,seed,n_trials,metric,device,selected,config,config_id,config_tag,val_score,test_score,fit_time_tuning,predict_time_tuning,fit_time_refit,predict_time_refit,error,val_average_precision,val_accuracy,val_f1,val_roc_auc,test_average_precision,test_accuracy,test_f1,test_roc_auc,val_r2,val_mae,val_rmse,test_r2,test_mae,test_rmse
relgnn,rel-hm,user-churn,BINARY_CLASSIFICATION,0,10,roc_auc,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 256, ""lr"": 0.0037019789833, ""num_heads"": 16, ""num_model_layers"": 1, ""num_neighbors"": 256, ""subgraph_type"": ""bidirectional""}",012001ed,r6,0.6663178713434219,,605.5767835499996,6.597146202000658,,,,0.8880621539117666,0.8128036992528346,0.8967365849792118,0.6663178713434219,,,,,,,,,,
relgnn,rel-hm,user-churn,BINARY_CLASSIFICATION,0,10,roc_auc,rtx-pro-6000,True,"{""aggr"": ""mean"", ""channels"": 64, ""lr"": 0.0010442146945, ""num_heads"": 2, ""num_model_layers"": 2, ""num_neighbors"": 256, ""subgraph_type"": ""bidirectional""}",d2fbdf27,r7,0.6992207471299507,0.6921678434027281,609.6308990930002,5.284985696000149,563.5448363699998,5.0350821399997585,,0.8986208890717974,0.8174930769632687,0.8967789598108747,0.6992207471299507,0.904843245539785,0.8287093530003352,0.9050090722508104,0.6921678434027281,,,,,,
relgnn,rel-hm,user-churn,BINARY_CLASSIFICATION,0,10,roc_auc,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 256, ""lr"": 0.0041460591823, ""num_heads"": 4, ""num_model_layers"": 2, ""num_neighbors"": 256, ""subgraph_type"": ""directional""}",f87e8891,r8,0.6697038292189492,,590.182956611,5.59397566700045,,,,0.889140397232939,0.8128036992528346,0.8967365849792118,0.6697038292189492,,,,,,,,,,
relgnn,rel-hm,user-churn,BINARY_CLASSIFICATION,0,10,roc_auc,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 256, ""lr"": 0.004093508747, ""num_heads"": 8, ""num_model_layers"": 2, ""num_neighbors"": 64, ""subgraph_type"": ""bidirectional""}",79a48048,r9,0.6676039470747558,,628.5293497809998,6.6116717470004005,,,,0.8884399271730526,0.8128690109201108,0.8966735906756679,0.6676039470747558,,,,,,,,,,
relgnn,rel-hm,user-churn,BINARY_CLASSIFICATION,0,10,roc_auc,rtx-pro-6000,False,"{""aggr"": ""sum"", ""channels"": 64, ""lr"": 0.0041393676084, ""num_heads"": 8, ""num_model_layers"": 2, ""num_neighbors"": 256, ""subgraph_type"": ""directional""}",c642344c,r10,0.6840702028006335,,579.3417670140007,5.137377058999846,,,,0.8940770087635754,0.8132086315899473,0.8968968102901309,0.6840702028006335,,,,,,,,,,
relgnn,rel-stack,post-votes,REGRESSION,0,10,mae,rtx-pro-6000,False,"{""aggr"": ""sum"", ""channels"": 128, ""lr"": 0.005, ""num_heads"": 8, ""num_model_layers"": 2, ""num_neighbors"": 128, ""simplified_MP"": false, ""subgraph_type"": ""directional""}",afe1474f,default,0.0616902224719524,0.0852017700672149,1396.886214242,12.17806822700004,1255.5765782339986,3.1354766330005077,,,,,,,,,,-0.0284039974212646,0.0616902224719524,0.3712007403373718,-0.0173107385635375,0.0852017700672149,0.372259646654129
relgnn,rel-stack,post-votes,REGRESSION,0,10,mae,rtx-pro-6000,False,"{""aggr"": ""sum"", ""channels"": 128, ""lr"": 0.0011394964521, ""num_heads"": 4, ""num_model_layers"": 2, ""num_neighbors"": 64, ""subgraph_type"": ""bidirectional""}",70b52bd0,r1,0.0616902224719524,,1245.2214425180002,9.965675504000046,,,,,,,,,,,,-0.0284039974212646,0.0616902224719524,0.3712007403373718,,,
relgnn,rel-stack,post-votes,REGRESSION,0,10,mae,rtx-pro-6000,True,"{""aggr"": ""mean"", ""channels"": 128, ""lr"": 0.0018735112039, ""num_heads"": 4, ""num_model_layers"": 1, ""num_neighbors"": 256, ""subgraph_type"": ""bidirectional""}",79b72acf,r2,0.0603909268975257,0.0680174082517623,1082.6655859469995,10.371001636000074,1127.6563223500016,2.5881585699971765,,,,,,,,,,0.0621460676193237,0.0603909268975257,0.3544822931289673,-0.0339866876602172,0.0680174082517623,0.3752983212471008
relgnn,rel-stack,post-votes,REGRESSION,0,10,mae,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 256, ""lr"": 0.0030037592231, ""num_heads"": 4, ""num_model_layers"": 1, ""num_neighbors"": 64, ""subgraph_type"": ""directional""}",ce9904b8,r3,0.0616902224719524,,891.4223824179999,9.494430765999825,,,,,,,,,,,,-0.0284039974212646,0.0616902224719524,0.3712007403373718,,,
relgnn,rel-stack,post-votes,REGRESSION,0,10,mae,rtx-pro-6000,False,"{""aggr"": ""sum"", ""channels"": 64, ""lr"": 0.00648886485, ""num_heads"": 4, ""num_model_layers"": 2, ""num_neighbors"": 128, ""subgraph_type"": ""bidirectional""}",f0bb2bad,r4,0.0616902224719524,,1374.879469675,11.508694776000084,,,,,,,,,,,,-0.0284039974212646,0.0616902224719524,0.3712007403373718,,,
relgnn,rel-stack,post-votes,REGRESSION,0,10,mae,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 256, ""lr"": 0.0030197929882, ""num_heads"": 2, ""num_model_layers"": 4, ""num_neighbors"": 128, ""subgraph_type"": ""directional""}",6f19af8d,r5,0.0616902224719524,,1970.6519708799997,14.566791886999454,,,,,,,,,,,,-0.0284039974212646,0.0616902224719524,0.3712007403373718,,,
relgnn,rel-stack,post-votes,REGRESSION,0,10,mae,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 256, ""lr"": 0.0037019789833, ""num_heads"": 16, ""num_model_layers"": 1, ""num_neighbors"": 256, ""subgraph_type"": ""bidirectional""}",012001ed,r6,0.0616902224719524,,2135.845431077999,19.903954905999857,,,,,,,,,,,,-0.0284039974212646,0.0616902224719524,0.3712007403373718,,,
relgnn,rel-stack,post-votes,REGRESSION,0,10,mae,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 64, ""lr"": 0.0010442146945, ""num_heads"": 2, ""num_model_layers"": 2, ""num_neighbors"": 256, ""subgraph_type"": ""bidirectional""}",d2fbdf27,r7,0.0616892129182815,,1355.056438988,11.162569623998934,,,,,,,,,,,,-0.0281919240951538,0.0616892129182815,0.3711624443531036,,,
relgnn,rel-stack,post-votes,REGRESSION,0,10,mae,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 256, ""lr"": 0.0041460591823, ""num_heads"": 4, ""num_model_layers"": 2, ""num_neighbors"": 256, ""subgraph_type"": ""directional""}",f87e8891,r8,0.0616902224719524,,1843.26492021,16.182488335000016,,,,,,,,,,,,-0.0284039974212646,0.0616902224719524,0.3712007403373718,,,
relgnn,rel-stack,post-votes,REGRESSION,0,10,mae,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 256, ""lr"": 0.004093508747, ""num_heads"": 8, ""num_model_layers"": 2, ""num_neighbors"": 64, ""subgraph_type"": ""bidirectional""}",79a48048,r9,0.0616902224719524,,1858.9367726950004,15.200890517000516,,,,,,,,,,,,-0.0284039974212646,0.0616902224719524,0.3712007403373718,,,
relgnn,rel-stack,post-votes,REGRESSION,0,10,mae,rtx-pro-6000,False,"{""aggr"": ""sum"", ""channels"": 64, ""lr"": 0.0041393676084, ""num_heads"": 8, ""num_model_layers"": 2, ""num_neighbors"": 256, ""subgraph_type"": ""directional""}",c642344c,r10,0.0616902224719524,,1481.9827988919988,12.6614157719996,,,,,,,,,,,,-0.0284039974212646,0.0616902224719524,0.3712007403373718,,,
relgnn,rel-stack,user-badge,BINARY_CLASSIFICATION,0,10,roc_auc,rtx-pro-6000,False,"{""aggr"": ""sum"", ""channels"": 128, ""lr"": 0.005, ""num_heads"": 8, ""num_model_layers"": 2, ""num_neighbors"": 128, ""simplified_MP"": false, ""subgraph_type"": ""directional""}",afe1474f,default,0.8870077399668874,0.6082231566861989,1001.74800378,9.516611680000096,856.6682939919992,4.7024910939999245,,0.3157203817203773,0.9714791550457158,0.2549102428722281,0.8870077399668874,0.0387233667548097,0.973625469924812,0.0,0.6082231566861989,,,,,,
relgnn,rel-stack,user-badge,BINARY_CLASSIFICATION,0,10,roc_auc,rtx-pro-6000,False,"{""aggr"": ""sum"", ""channels"": 128, ""lr"": 0.0011394964521, ""num_heads"": 4, ""num_model_layers"": 2, ""num_neighbors"": 64, ""subgraph_type"": ""bidirectional""}",70b52bd0,r1,0.8938919114561834,,978.766511542,9.796212878999995,,,,0.339943498623673,0.972404789044374,0.2286747260196588,0.8938919114561834,,,,,,,,,,
relgnn,rel-stack,user-badge,BINARY_CLASSIFICATION,0,10,roc_auc,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 128, ""lr"": 0.0018735112039, ""num_heads"": 4, ""num_model_layers"": 1, ""num_neighbors"": 256, ""subgraph_type"": ""bidirectional""}",79b72acf,r2,0.8853215720555603,,702.1301774059998,8.199531615000069,,,,0.3167123639291168,0.9717540157964092,0.1156669197671475,0.8853215720555603,,,,,,,,,,
relgnn,rel-stack,user-badge,BINARY_CLASSIFICATION,0,10,roc_auc,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 256, ""lr"": 0.0030037592231, ""num_heads"": 4, ""num_model_layers"": 1, ""num_neighbors"": 64, ""subgraph_type"": ""directional""}",ce9904b8,r3,0.8835676191975911,,677.7450406479998,7.74010996700008,,,,0.3028149155337444,0.971543828163526,0.2208942009738822,0.8835676191975911,,,,,,,,,,
relgnn,rel-stack,user-badge,BINARY_CLASSIFICATION,0,10,roc_auc,rtx-pro-6000,False,"{""aggr"": ""sum"", ""channels"": 64, ""lr"": 0.00648886485, ""num_heads"": 4, ""num_model_layers"": 2, ""num_neighbors"": 128, ""subgraph_type"": ""bidirectional""}",f0bb2bad,r4,0.8873178384061513,,954.9456374829996,9.642425017999813,,,,0.3164745026694321,0.971960161359429,0.1407159668029233,0.8873178384061513,,,,,,,,,,
relgnn,rel-stack,user-badge,BINARY_CLASSIFICATION,0,10,roc_auc,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 256, ""lr"": 0.0030197929882, ""num_heads"": 2, ""num_model_layers"": 4, ""num_neighbors"": 128, ""subgraph_type"": ""directional""}",6f19af8d,r5,0.8856819925751633,,1540.152495751,13.79602323600011,,,,0.3052758467453606,0.9718025206347668,0.1972382048331415,0.8856819925751633,,,,,,,,,,
relgnn,rel-stack,user-badge,BINARY_CLASSIFICATION,0,10,roc_auc,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 256, ""lr"": 0.0037019789833, ""num_heads"": 16, ""num_model_layers"": 1, ""num_neighbors"": 256, ""subgraph_type"": ""bidirectional""}",012001ed,r6,0.8869512765185268,,724.3760322919998,9.585163933999866,,,,0.3219403974687331,0.9720329186169654,0.1371742112482853,0.8869512765185268,,,,,,,,,,
relgnn,rel-stack,user-badge,BINARY_CLASSIFICATION,0,10,roc_auc,rtx-pro-6000,True,"{""aggr"": ""mean"", ""channels"": 64, ""lr"": 0.0010442146945, ""num_heads"": 2, ""num_model_layers"": 2, ""num_neighbors"": 256, ""subgraph_type"": ""bidirectional""}",d2fbdf27,r7,0.8943306511755407,0.6109435062853116,977.8493263110004,9.971861624999292,897.1078660410003,4.872481724998579,,0.3315443601682563,0.9715357440237996,0.2473279179136383,0.8943306511755407,0.0396435569079339,0.973625469924812,0.0,0.6109435062853116,,,,,,
relgnn,rel-stack,user-badge,BINARY_CLASSIFICATION,0,10,roc_auc,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 256, ""lr"": 0.0041460591823, ""num_heads"": 4, ""num_model_layers"": 2, ""num_neighbors"": 256, ""subgraph_type"": ""directional""}",f87e8891,r8,0.8884057821361849,,1004.9918643579996,10.144713098001375,,,,0.3243072208664964,0.971778268215588,0.2526225647612931,0.8884057821361849,,,,,,,,,,
relgnn,rel-stack,user-badge,BINARY_CLASSIFICATION,0,10,roc_auc,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 256, ""lr"": 0.004093508747, ""num_heads"": 8, ""num_model_layers"": 2, ""num_neighbors"": 64, ""subgraph_type"": ""bidirectional""}",79a48048,r9,0.888284198109706,,1000.609565822,10.41129529599857,,,,0.3150197099995476,0.9717944364950404,0.1506815968841285,0.888284198109706,,,,,,,,,,
relgnn,rel-stack,user-badge,BINARY_CLASSIFICATION,0,10,roc_auc,rtx-pro-6000,False,"{""aggr"": ""sum"", ""channels"": 64, ""lr"": 0.0041393676084, ""num_heads"": 8, ""num_model_layers"": 2, ""num_neighbors"": 256, ""subgraph_type"": ""directional""}",c642344c,r10,0.891989882060388,,1018.6424708760004,9.433461851000176,,,,0.3336298307752202,0.9722148117608064,0.1671916646474436,0.891989882060388,,,,,,,,,,
relgnn,rel-stack,user-engagement,BINARY_CLASSIFICATION,0,10,roc_auc,rtx-pro-6000,False,"{""aggr"": ""sum"", ""channels"": 128, ""lr"": 0.005, ""num_heads"": 8, ""num_model_layers"": 2, ""num_neighbors"": 128, ""simplified_MP"": false, ""subgraph_type"": ""directional""}",afe1474f,default,0.8983263758472251,0.8955707008719039,1052.043970652,4.259994667000001,941.9778203699988,4.386110797999208,,0.3913339703734264,0.9751354500436936,0.324255858138062,0.8983263758472251,0.3685368158620367,0.9751182817658872,0.2345549738219895,0.8955707008719039,,,,,,
relgnn,rel-stack,user-engagement,BINARY_CLASSIFICATION,0,10,roc_auc,rtx-pro-6000,False,"{""aggr"": ""sum"", ""channels"": 128, ""lr"": 0.0011394964521, ""num_heads"": 4, ""num_model_layers"": 2, ""num_neighbors"": 64, ""subgraph_type"": ""bidirectional""}",70b52bd0,r1,0.9025351639262968,,994.1397250210002,4.311298395999984,,,,0.4010879767921734,0.9752170113603262,0.2821464731690853,0.9025351639262968,,,,,,,,,,
relgnn,rel-stack,user-engagement,BINARY_CLASSIFICATION,0,10,roc_auc,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 128, ""lr"": 0.0018735112039, ""num_heads"": 4, ""num_model_layers"": 1, ""num_neighbors"": 256, ""subgraph_type"": ""bidirectional""}",79b72acf,r2,0.8958838020250842,,778.4489137119999,3.900263713000186,,,,0.3587992852699498,0.9741334110107778,0.2489851150202977,0.8958838020250842,,,,,,,,,,
relgnn,rel-stack,user-engagement,BINARY_CLASSIFICATION,0,10,roc_auc,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 256, ""lr"": 0.0030037592231, ""num_heads"": 4, ""num_model_layers"": 1, ""num_neighbors"": 64, ""subgraph_type"": ""directional""}",ce9904b8,r3,0.8971722430937007,,752.105539361,3.609010838999893,,,,0.3667618041031597,0.9744013981939994,0.2933419105821808,0.8971722430937007,,,,,,,,,,
relgnn,rel-stack,user-engagement,BINARY_CLASSIFICATION,0,10,roc_auc,rtx-pro-6000,False,"{""aggr"": ""sum"", ""channels"": 64, ""lr"": 0.00648886485, ""num_heads"": 4, ""num_model_layers"": 2, ""num_neighbors"": 128, ""subgraph_type"": ""bidirectional""}",f0bb2bad,r4,0.8955112000225364,,1011.7443284250004,4.3575520820004385,,,,0.3764767026881487,0.974494611127294,0.214567635450305,0.8955112000225364,,,,,,,,,,
relgnn,rel-stack,user-engagement,BINARY_CLASSIFICATION,0,10,roc_auc,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 256, ""lr"": 0.0030197929882, ""num_heads"": 2, ""num_model_layers"": 4, ""num_neighbors"": 128, ""subgraph_type"": ""directional""}",6f19af8d,r5,0.8906141145256792,,1566.5017729210003,5.884519125000224,,,,0.3574273397843783,0.9739469851441888,0.2273669661368348,0.8906141145256792,,,,,,,,,,
relgnn,rel-stack,user-engagement,BINARY_CLASSIFICATION,0,10,roc_auc,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 256, ""lr"": 0.0037019789833, ""num_heads"": 16, ""num_model_layers"": 1, ""num_neighbors"": 256, ""subgraph_type"": ""bidirectional""}",012001ed,r6,0.8979654874888365,,950.1933648100004,5.779984822999722,,,,0.3800989322059709,0.9748907660937955,0.3028146230993206,0.8979654874888365,,,,,,,,,,
relgnn,rel-stack,user-engagement,BINARY_CLASSIFICATION,0,10,roc_auc,rtx-pro-6000,True,"{""aggr"": ""mean"", ""channels"": 64, ""lr"": 0.0010442146945, ""num_heads"": 2, ""num_model_layers"": 2, ""num_neighbors"": 256, ""subgraph_type"": ""bidirectional""}",d2fbdf27,r7,0.9027869474868117,0.9055020053522314,1055.474985152,4.67124374299965,1035.190877846,4.7428679229997215,,0.4007884294796117,0.9751820565103408,0.3389199255121042,0.9027869474868117,0.393278303420875,0.9754359690028024,0.2986718496922578,0.9055020053522314,,,,,,
relgnn,rel-stack,user-engagement,BINARY_CLASSIFICATION,0,10,roc_auc,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 256, ""lr"": 0.0041460591823, ""num_heads"": 4, ""num_model_layers"": 2, ""num_neighbors"": 256, ""subgraph_type"": ""directional""}",f87e8891,r8,0.8976448644708452,,1039.369291801,4.805849132999356,,,,0.3848617098887504,0.9746227789105738,0.2187948350071736,0.8976448644708452,,,,,,,,,,
relgnn,rel-stack,user-engagement,BINARY_CLASSIFICATION,0,10,roc_auc,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 256, ""lr"": 0.004093508747, ""num_heads"": 8, ""num_model_layers"": 2, ""num_neighbors"": 64, ""subgraph_type"": ""bidirectional""}",79a48048,r9,0.8967203684686955,,1153.969367517,5.409901351998997,,,,0.3859492112999543,0.9749024177104574,0.2909809084924292,0.8967203684686955,,,,,,,,,,
relgnn,rel-stack,user-engagement,BINARY_CLASSIFICATION,0,10,roc_auc,rtx-pro-6000,False,"{""aggr"": ""sum"", ""channels"": 64, ""lr"": 0.0041393676084, ""num_heads"": 8, ""num_model_layers"": 2, ""num_neighbors"": 256, ""subgraph_type"": ""directional""}",c642344c,r10,0.8992787808148186,,1005.1570389089992,4.2744349780004995,,,,0.3856787407567525,0.974797553160501,0.2615227039945373,0.8992787808148186,,,,,,,,,,
relgnn,rel-trial,site-success,REGRESSION,0,10,mae,rtx-pro-6000,False,"{""aggr"": ""sum"", ""channels"": 128, ""lr"": 0.005, ""num_heads"": 8, ""num_model_layers"": 2, ""num_neighbors"": 128, ""simplified_MP"": false, ""subgraph_type"": ""directional""}",afe1474f,default,0.4061889835141807,0.3624891135266889,237.219427467,1.3446078339999872,193.2614316559998,1.583131283000057,,,,,,,,,,-0.4153238730760993,0.4061889835141807,0.5683000396233542,-0.3626513731399787,0.3624891135266889,0.5617413185196797
relgnn,rel-trial,site-success,REGRESSION,0,10,mae,rtx-pro-6000,False,"{""aggr"": ""sum"", ""channels"": 128, ""lr"": 0.0011394964521, ""num_heads"": 4, ""num_model_layers"": 2, ""num_neighbors"": 64, ""subgraph_type"": ""bidirectional""}",70b52bd0,r1,0.3983499891377933,,181.77133991100004,1.8323105089999672,,,,,,,,,,,,-0.5534375338447253,0.3983499891377933,0.5953833253154627,,,
relgnn,rel-trial,site-success,REGRESSION,0,10,mae,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 128, ""lr"": 0.0018735112039, ""num_heads"": 4, ""num_model_layers"": 1, ""num_neighbors"": 256, ""subgraph_type"": ""bidirectional""}",79b72acf,r2,0.3896199674713319,,130.62910357400006,1.2952806299999793,,,,,,,,,,,,-0.4868216437762154,0.3896199674713319,0.5824775716548765,,,
relgnn,rel-trial,site-success,REGRESSION,0,10,mae,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 256, ""lr"": 0.0030037592231, ""num_heads"": 4, ""num_model_layers"": 1, ""num_neighbors"": 64, ""subgraph_type"": ""directional""}",ce9904b8,r3,0.3947773023049149,,100.28390392800009,1.0915353299999424,,,,,,,,,,,,-0.4043353463863477,0.3947773023049149,0.5660896096924226,,,
relgnn,rel-trial,site-success,REGRESSION,0,10,mae,rtx-pro-6000,True,"{""aggr"": ""sum"", ""channels"": 64, ""lr"": 0.00648886485, ""num_heads"": 4, ""num_model_layers"": 2, ""num_neighbors"": 128, ""subgraph_type"": ""bidirectional""}",f0bb2bad,r4,0.3430763997082921,0.462167151512017,187.647294548,1.3706013940000048,223.36787036099983,1.576088226000138,,,,,,,,,,-0.2425381464241298,0.3430763997082921,0.5324816371281139,-0.9068669935519936,0.462167151512017,0.6645140854576226
relgnn,rel-trial,site-success,REGRESSION,0,10,mae,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 256, ""lr"": 0.0030197929882, ""num_heads"": 2, ""num_model_layers"": 4, ""num_neighbors"": 128, ""subgraph_type"": ""directional""}",6f19af8d,r5,0.4683825215011726,,267.0228262090001,1.604292428000008,,,,,,,,,,,,-0.4329230304888776,0.4683825215011726,0.5718224496109559,,,
relgnn,rel-trial,site-success,REGRESSION,0,10,mae,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 256, ""lr"": 0.0037019789833, ""num_heads"": 16, ""num_model_layers"": 1, ""num_neighbors"": 256, ""subgraph_type"": ""bidirectional""}",012001ed,r6,0.3601506930936056,,158.905453933,1.920295473000124,,,,,,,,,,,,-0.3021586700258714,0.3601506930936056,0.5451069555695517,,,
relgnn,rel-trial,site-success,REGRESSION,0,10,mae,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 64, ""lr"": 0.0010442146945, ""num_heads"": 2, ""num_model_layers"": 2, ""num_neighbors"": 256, ""subgraph_type"": ""bidirectional""}",d2fbdf27,r7,0.3812637423910101,,189.14758593500005,1.8461669509999863,,,,,,,,,,,,-0.492728056717628,0.3812637423910101,0.583633373745405,,,
relgnn,rel-trial,site-success,REGRESSION,0,10,mae,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 256, ""lr"": 0.0041460591823, ""num_heads"": 4, ""num_model_layers"": 2, ""num_neighbors"": 256, ""subgraph_type"": ""directional""}",f87e8891,r8,0.3518942331392134,,189.54373976300008,1.528450434999968,,,,,,,,,,,,-0.3406080558671791,0.3518942331392134,0.5530962100758825,,,
relgnn,rel-trial,site-success,REGRESSION,0,10,mae,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 256, ""lr"": 0.004093508747, ""num_heads"": 8, ""num_model_layers"": 2, ""num_neighbors"": 64, ""subgraph_type"": ""bidirectional""}",79a48048,r9,0.3662853421581339,,187.69112831999996,1.6113373460000275,,,,,,,,,,,,-0.4090485105925838,0.3662853421581339,0.5670387556446299,,,
relgnn,rel-trial,site-success,REGRESSION,0,10,mae,rtx-pro-6000,False,"{""aggr"": ""sum"", ""channels"": 64, ""lr"": 0.0041393676084, ""num_heads"": 8, ""num_model_layers"": 2, ""num_neighbors"": 256, ""subgraph_type"": ""directional""}",c642344c,r10,0.3805682050160774,,190.30806543900007,1.3852917010003694,,,,,,,,,,,,-0.4697870824236316,0.3805682050160774,0.5791312275146128,,,
relgnn,rel-trial,study-adverse,REGRESSION,0,10,mae,rtx-pro-6000,False,"{""aggr"": ""sum"", ""channels"": 128, ""lr"": 0.005, ""num_heads"": 8, ""num_model_layers"": 2, ""num_neighbors"": 128, ""simplified_MP"": false, ""subgraph_type"": ""directional""}",afe1474f,default,49.16333298815686,49.36958005276176,102.452359344,0.3554695739999829,55.83468316800008,0.3218700730000137,,,,,,,,,,0.0423098838606439,49.16333298815686,382.752250713477,0.1054044581131978,49.36958005276176,236.16088134907992
relgnn,rel-trial,study-adverse,REGRESSION,0,10,mae,rtx-pro-6000,False,"{""aggr"": ""sum"", ""channels"": 128, ""lr"": 0.0011394964521, ""num_heads"": 4, ""num_model_layers"": 2, ""num_neighbors"": 64, ""subgraph_type"": ""bidirectional""}",70b52bd0,r1,50.262476858717115,,56.408361326999994,0.3522859139999923,,,,,,,,,,,,0.0123302636103911,50.262476858717115,388.6969419090403,,,
relgnn,rel-trial,study-adverse,REGRESSION,0,10,mae,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 128, ""lr"": 0.0018735112039, ""num_heads"": 4, ""num_model_layers"": 1, ""num_neighbors"": 256, ""subgraph_type"": ""bidirectional""}",79b72acf,r2,49.30445958405435,,46.617166749000006,0.3413592160000007,,,,,,,,,,,,0.0290955170961263,49.30445958405435,385.3838434845885,,,
relgnn,rel-trial,study-adverse,REGRESSION,0,10,mae,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 256, ""lr"": 0.0030037592231, ""num_heads"": 4, ""num_model_layers"": 1, ""num_neighbors"": 64, ""subgraph_type"": ""directional""}",ce9904b8,r3,48.55215045496059,,44.579218673000014,0.3006133979999958,,,,,,,,,,,,0.0511242980963153,48.55215045496059,380.9867862987109,,,
relgnn,rel-trial,study-adverse,REGRESSION,0,10,mae,rtx-pro-6000,False,"{""aggr"": ""sum"", ""channels"": 64, ""lr"": 0.00648886485, ""num_heads"": 4, ""num_model_layers"": 2, ""num_neighbors"": 128, ""subgraph_type"": ""bidirectional""}",f0bb2bad,r4,49.6960337714865,,59.829326124999966,0.3618902639999533,,,,,,,,,,,,0.0266420539461096,49.6960337714865,385.8704662659012,,,
relgnn,rel-trial,study-adverse,REGRESSION,0,10,mae,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 256, ""lr"": 0.0030197929882, ""num_heads"": 2, ""num_model_layers"": 4, ""num_neighbors"": 128, ""subgraph_type"": ""directional""}",6f19af8d,r5,49.58432827837707,,86.90825596299999,0.4233553810000217,,,,,,,,,,,,0.0378560088740659,49.58432827837707,383.6412403870623,,,
relgnn,rel-trial,study-adverse,REGRESSION,0,10,mae,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 256, ""lr"": 0.0037019789833, ""num_heads"": 16, ""num_model_layers"": 1, ""num_neighbors"": 256, ""subgraph_type"": ""bidirectional""}",012001ed,r6,49.22759442486789,,47.73132906799992,0.3619257820000712,,,,,,,,,,,,0.0447977566509462,49.22759442486789,382.2547734364176,,,
relgnn,rel-trial,study-adverse,REGRESSION,0,10,mae,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 64, ""lr"": 0.0010442146945, ""num_heads"": 2, ""num_model_layers"": 2, ""num_neighbors"": 256, ""subgraph_type"": ""bidirectional""}",d2fbdf27,r7,51.845936595426,,59.739088643999935,0.3716118029999506,,,,,,,,,,,,-0.001791807026406,51.845936595426,391.465945973991,,,
relgnn,rel-trial,study-adverse,REGRESSION,0,10,mae,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 256, ""lr"": 0.0041460591823, ""num_heads"": 4, ""num_model_layers"": 2, ""num_neighbors"": 256, ""subgraph_type"": ""directional""}",f87e8891,r8,48.63438239859498,,59.35084159899998,0.3679684349999661,,,,,,,,,,,,0.0570031203324524,48.63438239859498,379.80473815989393,,,
relgnn,rel-trial,study-adverse,REGRESSION,0,10,mae,rtx-pro-6000,False,"{""aggr"": ""mean"", ""channels"": 256, ""lr"": 0.004093508747, ""num_heads"": 8, ""num_model_layers"": 2, ""num_neighbors"": 64, ""subgraph_type"": ""bidirectional""}",79a48048,r9,48.69817116997879,,56.86194177499999,0.3619168190000437,,,,,,,,,,,,0.0557673504832442,48.69817116997879,380.0535181861172,,,
relgnn,rel-trial,study-adverse,REGRESSION,0,10,mae,rtx-pro-6000,True,"{""aggr"": ""sum"", ""channels"": 64, ""lr"": 0.0041393676084, ""num_heads"": 8, ""num_model_layers"": 2, ""num_neighbors"": 256, ""subgraph_type"": ""directional""}",c642344c,r10,48.0826277246158,48.3012060464352,54.88845237299995,0.3460728009999911,91.67029229400008,0.3371403919999238,,,,,,,,,,0.0512772518148935,48.0826277246158,380.9560785389357,0.1286503325314478,48.3012060464352,233.0723907744834
